SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"BAJAJFINSV","2,002.10","2,004.50","1,985.00","2,011.20","1,987.20","-","-24","-1.19","27888","5.55","2,195.00","1,597.00","8.48","0.89"
"MFSL","1,576.60","1,578.50","1,561.80","1,584.50","1,565.50","-","-19","-1.2","11458","1.80","1,892.50","1,433.60","3.02","-3.4"
"BHARATFORG","2,090.00","2,095.00","2,068.40","2,098.90","2,072.10","-","-26.8","-1.28","18956","3.93","2,295.00","1,100.50","-4.18","77.2"
"KALYANKJIL","604.00","604.00","591.25","601.60","593.55","-","-8.05","-1.34","590677","35.21","648.95","327.05","4.74","15.65"
"SIEMENS","3,940.00","3,956.30","3,900.80","3,957.00","3,901.90","-","-55.1","-1.39","7545","2.96","4,097.90","2,826.00","8.15","26.91"
"KEI","5,790.40","5,790.40","5,701.10","5,790.00","5,706.40","-","-83.6","-1.44","14856","8.52","5,899.00","3,728.70","18.01","48.41"
"INOXWIND","75.00","75.03","73.82","74.95","73.86","-","-1.09","-1.45","939723","6.98","159.30","72.70","-4.06","-46.46"
"HINDALCO","1,030.60","1,032.50","1,026.20","1,041.60","1,026.50","-","-15.1","-1.45","108058","11.12","1,176.00","697.00","10.32","45.85"
"BHEL","425.00","425.15","417.75","425.00","418.85","-","-6.15","-1.45","475219","19.99","446.50","205.12","0.71","96.2"
"SUZLON","47.70","47.76","46.94","47.78","46.99","-","-0.79","-1.65","3591034","16.95","61.64","38.19","-8.1","-17.72"
"LTF","327.00","327.00","319.15","325.10","319.55","-","-5.55","-1.71","1329600","42.85","338.60","204.26","4.85","54.48"
"NATIONALUM","382.00","383.00","379.20","388.00","380.30","-","-7.7","-1.98","294024","11.22","445.15","183.86","14.15","106.02"
"GVT&D","4,152.60","4,160.70","4,089.50","4,195.00","4,106.80","-","-88.2","-2.1","70673","29.11","5,650.00","2,523.20","-4.39","48.19"
"ADANIENSOL","1,604.80","1,604.80","1,560.80","1,603.00","1,568.80","-","-34.2","-2.13","218787","34.40","1,789.00","744.90","-6.94","95.79"
"CGPOWER","885.85","886.00","874.20","894.20","875.10","-","-19.1","-2.14","176756","15.54","980.90","525.50","-1.19","33.63"
"POWERINDIA","35,100.00","35,100.00","34,300.00","35,275.00","34,460.00","-","-815","-2.31","13172","45.54","38,785.00","16,111.00","9.98","78.38"
