SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"MOTILALOFS","951.00","961.35","939.15","955.00","941.10","-","-13.9","-1.46","158434","15.03","1,097.10","614.90","-1.25","2.78"
"WIPRO","181.90","181.99","179.22","181.90","179.25","-","-2.65","-1.46","1278010","23.05","273.10","169.00","3.35","-26.3"
"DLF","672.00","672.25","660.50","671.00","661.15","-","-9.85","-1.47","427367","28.42","794.80","489.40","0.48","-10.72"
"CAMS","772.10","773.90","761.65","776.25","764.25","-","-12","-1.55","206755","15.84","844.90","611.40","3.35","-79.93"
"LODHA","1,254.00","1,260.00","1,230.80","1,254.00","1,233.30","-","-20.7","-1.65","123616","15.37","1,344.95","650.80","5.49","1.82"
"INFY","1,124.50","1,131.90","1,118.00","1,139.90","1,120.30","-","-19.6","-1.72","797251","89.53","1,728.00","982.40","3.96","-21.26"
"INOXWIND","78.00","78.19","76.33","78.13","76.74","-","-1.39","-1.78","2516230","19.42","159.30","72.70","0.01","-42.98"
"SBICARD","642.00","643.15","629.35","641.75","629.95","-","-11.8","-1.84","141594","8.98","965.00","565.45","-1.98","-18.7"
"LTF","314.00","314.85","308.85","315.00","309.15","-","-5.85","-1.86","515032","16.03","338.60","204.26","1.6","55.88"
"KFINTECH","976.55","979.00","948.00","973.00","952.95","-","-20.05","-2.06","263996","25.33","1,215.00","784.95","9.58","-13.81"
"NAM-INDIA","1,199.90","1,205.00","1,177.00","1,202.70","1,177.40","-","-25.3","-2.1","154408","18.35","1,233.50","780.25","1.37","49.49"
"OBEROIRLTY","1,950.40","1,960.70","1,877.10","1,931.00","1,886.80","-","-44.2","-2.29","484600","92.71","1,986.10","1,391.20","1.91","19.26"
"BSE","3,298.70","3,315.40","3,235.00","3,332.00","3,253.40","-","-78.6","-2.36","1306634","427.18","4,446.80","2,021.50","-6.97","34.25"
"COLPAL","1,954.50","1,958.90","1,911.50","1,964.00","1,916.00","-","-48","-2.44","165347","31.91","2,504.00","1,782.00","-3.84","-8.82"
"GODREJPROP","2,045.10","2,055.20","2,000.40","2,054.00","2,002.90","-","-51.1","-2.49","80523","16.27","2,352.00","1,434.00","-2.29","6.06"
"ANGELONE","293.40","293.40","281.60","293.50","285.75","-","-7.75","-2.64","1621723","46.31","360.45","208.63","-10.78","-88.89"
