SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"CANBK","131.01","131.13","129.13","131.25","129.59","-","-1.66","-1.26","1809560","23.47","162.89","103.55","4.99","20.13"
"BIOCON","416.00","416.65","411.35","417.00","411.70","-","-5.3","-1.27","633470","26.27","447.15","337.05","-4.62","16.08"
"HCLTECH","1,355.10","1,362.80","1,340.20","1,360.00","1,342.60","-","-17.4","-1.28","94794","12.78","1,780.10","1,030.00","12.97","-8.71"
"KPITTECH","617.00","617.00","603.25","614.00","606.00","-","-8","-1.3","297742","18.05","1,328.00","543.00","10.82","-49.38"
"360ONE","1,174.70","1,174.70","1,150.50","1,180.00","1,164.00","-","-16","-1.36","112166","13.00","1,236.20","906.05","5.95","13.63"
"LODHA","1,243.40","1,243.40","1,220.60","1,243.90","1,226.70","-","-17.2","-1.38","137384","16.89","1,344.95","650.80","4.64","1"
"INFY","1,163.90","1,166.50","1,150.50","1,169.20","1,152.80","-","-16.4","-1.4","446166","51.62","1,728.00","982.40","6.63","-19.24"
"UNIONBANK","187.37","187.37","184.27","187.38","184.64","-","-2.74","-1.46","1707231","31.63","205.49","124.64","11.23","38.96"
"PNB","117.11","117.39","116.04","118.00","116.26","-","-1.74","-1.47","1501492","17.47","135.15","98.50","11.56","11.03"
"LTM","4,715.00","4,715.00","4,602.00","4,715.00","4,641.20","-","-73.8","-1.57","46516","21.56","6,429.50","3,528.00","15.69","0"
"COCHINSHIP","1,450.00","1,494.70","1,435.00","1,496.50","1,472.50","-","-24","-1.6","733252","107.98","1,979.90","1,187.00","6.73","-11.5"
"MPHASIS","2,535.20","2,546.00","2,500.00","2,545.00","2,500.90","-","-44.1","-1.73","27250","6.85","3,037.20","2,013.00","6.3","-6.44"
"INDIANB","891.80","891.80","872.00","894.95","874.85","-","-20.1","-2.25","135364","11.89","1,000.90","642.60","7.51","33.92"
"VOLTAS","1,329.00","1,350.00","1,280.30","1,320.50","1,281.60","-","-38.9","-2.95","1186692","155.14","1,582.50","1,186.80","-1.63","3.58"
"NMDC","83.10","83.77","81.16","84.40","81.24","-","-3.16","-3.74","9349520","76.80","97.49","68.19","1.42","21.61"
"BSE","3,390.00","3,390.40","3,292.30","3,447.00","3,308.00","-","-139","-4.03","1954987","648.12","4,446.80","2,021.50","-3.76","38.88"
